_fila_bronze,errores_bloqueantes,calidad_motivo,calidad_estado,clave_lectura_bronze,clave_lectura_normalizada,timestamp_original,viaje_id_original,order_id_original,camion_id_original,producto_id_original,temperatura_cabina_c_original,temp_unit_original,humedad_cabina_pct_original,desviacion_termica_flag_original,desviacion_proximos_60min_flag_original,timestamp_utc_normalizado,temperatura_c_normalizada,lectura_clave_duplicada,ocurrencias_clave_lectura,corresponde_wms_silver,corresponde_producto_silver,corresponde_flota_silver,motivos_transformacion,motivos_imputacion,banderas_informativas,conteo_transformaciones,conteo_errores_bloqueantes,conteo_banderas_informativas
28836,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01146 | 2026-08-08 14:52:00,VIA-01146 | 2026-08-08 18:52:00+00:00,2026-08-08 14:52:00,VIA-01146,ORD-2026-06006,CAM-08,PROD-036,5.09,C,72.2,0,0,2026-08-08 18:52:00+00:00,5.09,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28837,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00306 | 2026-08-05 09:12:00,VIA-00306 | 2026-08-05 13:12:00+00:00,2026-08-05 09:12:00,VIA-00306,ORD-2026-06512,CAM-24,PROD-045,4.37,C,82.2,0,0,2026-08-05 13:12:00+00:00,4.37,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28838,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00673 | 2026-08-30 19:32:00,VIA-00673 | 2026-08-30 23:32:00+00:00,2026-08-30 19:32:00,VIA-00673,ORD-2026-04325,CAM-20,PROD-027,4.29,C,80.9,0,0,2026-08-30 23:32:00+00:00,4.29,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28839,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00135 | 2026-08-04 17:56:00,VIA-00135 | 2026-08-04 21:56:00+00:00,2026-08-04 17:56:00,VIA-00135,ORD-2026-02724,CAM-12,PROD-010,19.46,C,54.0,0,0,2026-08-04 21:56:00+00:00,19.46,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28840,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00821 | 2026-08-01 23:23:00,VIA-00821 | 2026-08-02 03:23:00+00:00,2026-08-01 23:23:00,VIA-00821,ORD-2026-06765,CAM-19,PROD-036,2.96,C,79.3,0,0,2026-08-02 03:23:00+00:00,2.96,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28841,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00755 | 2026-08-20 09:55:00,VIA-00755 | 2026-08-20 13:55:00+00:00,2026-08-20 09:55:00,VIA-00755,ORD-2026-06845,CAM-14,PROD-032,18.59,C,51.2,0,0,2026-08-20 13:55:00+00:00,18.59,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28842,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00531 | 2026-08-06 23:25:00,VIA-00531 | 2026-08-07 03:25:00+00:00,2026-08-06 23:25:00,VIA-00531,ORD-2026-07401,CAM-08,PROD-058,-17.73,C,68.4,0,0,2026-08-07 03:25:00+00:00,-17.73,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28843,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00757 | 2026-08-27 05:16:00,VIA-00757 | 2026-08-27 09:16:00+00:00,2026-08-27 05:16:00,VIA-00757,ORD-2026-01175,CAM-20,PROD-042,20.86,C,50.7,0,0,2026-08-27 09:16:00+00:00,20.86,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28844,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00897 | 2026-08-30 14:53:00,VIA-00897 | 2026-08-30 18:53:00+00:00,2026-08-30 14:53:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.05,C,71.5,0,0,2026-08-30 18:53:00+00:00,3.05,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28845,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00091 | 2026-08-20 19:22:00,VIA-00091 | 2026-08-20 23:22:00+00:00,2026-08-20 19:22:00,VIA-00091,ORD-2026-05940,CAM-26,PROD-053,4.46,C,78.3,0,0,2026-08-20 23:22:00+00:00,4.46,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28846,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00980 | 2026-08-05 14:02:00,VIA-00980 | 2026-08-05 18:02:00+00:00,2026-08-05 14:02:00,VIA-00980,ORD-2026-05944,CAM-26,PROD-007,21.78,C,49.8,0,0,2026-08-05 18:02:00+00:00,21.78,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28847,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00640 | 2026-08-05 23:29:00,VIA-00640 | 2026-08-06 03:29:00+00:00,2026-08-05 23:29:00,VIA-00640,ORD-2026-02492,CAM-22,PROD-047,3.86,C,66.3,0,0,2026-08-06 03:29:00+00:00,3.86,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28848,IOT-NUL-001 | IOT-CLA-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00543 | 2026-08-28 23:01:00,VIA-00543 | 2026-08-29 03:01:00+00:00,2026-08-28 23:01:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,,C,46.3,0,0,2026-08-29 03:01:00+00:00,,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,2,0
28849,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00475 | 2026-08-27 19:42:00,VIA-00475 | 2026-08-27 23:42:00+00:00,2026-08-27 19:42:00,VIA-00475,ORD-2026-01792,CAM-03,PROD-016,18.45,C,,0,0,2026-08-27 23:42:00+00:00,18.45,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,IOT-NUL-002,1,1,1
28850,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00073 | 2026-08-17 08:26:00,VIA-00073 | 2026-08-17 12:26:00+00:00,2026-08-17 08:26:00,VIA-00073,ORD-2026-01330,CAM-13,PROD-018,20.25,C,53.6,0,0,2026-08-17 12:26:00+00:00,20.25,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28851,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00985 | 2026-08-04 13:49:00,VIA-00985 | 2026-08-04 17:49:00+00:00,2026-08-04 13:49:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.56,C,54.4,0,0,2026-08-04 17:49:00+00:00,-17.56,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28852,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01182 | 2026-08-12 18:33:00,VIA-01182 | 2026-08-12 22:33:00+00:00,2026-08-12 18:33:00,VIA-01182,ORD-2026-01656,CAM-26,PROD-048,21.01,C,46.3,0,0,2026-08-12 22:33:00+00:00,21.01,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28853,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00379 | 2026-08-14 02:26:00,VIA-00379 | 2026-08-14 06:26:00+00:00,2026-08-14 02:26:00,VIA-00379,ORD-2026-04281,CAM-08,PROD-008,-18.33,C,63.4,0,0,2026-08-14 06:26:00+00:00,-18.33,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28854,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00258 | 2026-08-18 14:54:00,VIA-00258 | 2026-08-18 18:54:00+00:00,2026-08-18 14:54:00,VIA-00258,ORD-2026-04678,CAM-08,PROD-058,-18.64,C,70.4,0,0,2026-08-18 18:54:00+00:00,-18.64,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28855,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00939 | 2026-08-14 09:12:00,VIA-00939 | 2026-08-14 13:12:00+00:00,2026-08-14 09:12:00,VIA-00939,ORD-2026-05340,CAM-03,PROD-030,21.35,C,53.8,0,0,2026-08-14 13:12:00+00:00,21.35,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28856,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01166 | 2026-08-16 08:41:00,VIA-01166 | 2026-08-16 12:41:00+00:00,2026-08-16 08:41:00,VIA-01166,ORD-2026-01739,CAM-27,PROD-050,23.28,C,45.8,0,0,2026-08-16 12:41:00+00:00,23.28,True,2,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
28857,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00433 | 2026-08-30 05:53:00,VIA-00433 | 2026-08-30 09:53:00+00:00,2026-08-30 05:53:00,VIA-00433,ORD-2026-00959,CAM-10,PROD-023,2.99,C,64.7,0,0,2026-08-30 09:53:00+00:00,2.99,True,2,no,si,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001,1,1,1
28858,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00260 | 2026-08-02 22:34:00,VIA-00260 | 2026-08-03 02:34:00+00:00,2026-08-02 22:34:00,VIA-00260,ORD-2026-02932,CAM-30,PROD-002,22.76,C,44.5,0,0,2026-08-03 02:34:00+00:00,22.76,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28859,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00674 | 2026-08-08 08:33:00,VIA-00674 | 2026-08-08 12:33:00+00:00,2026-08-08 08:33:00,VIA-00674,ORD-2026-05091,CAM-08,PROD-055,22.22,C,47.9,0,0,2026-08-08 12:33:00+00:00,22.22,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28860,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00828 | 2026-08-26 12:11:00,VIA-00828 | 2026-08-26 16:11:00+00:00,2026-08-26 12:11:00,VIA-00828,ORD-2026-04623,CAM-01,PROD-049,4.17,C,75.5,0,0,2026-08-26 16:11:00+00:00,4.17,True,2,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
28861,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00751 | 2026-08-04 15:52:00,VIA-00751 | 2026-08-04 19:52:00+00:00,2026-08-04 15:52:00,VIA-00751,ORD-2026-06416,CAM-09,PROD-048,18.51,C,44.0,0,0,2026-08-04 19:52:00+00:00,18.51,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28862,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00718 | 2026-08-16 01:15:00,VIA-00718 | 2026-08-16 05:15:00+00:00,2026-08-16 01:15:00,VIA-00718,ORD-2026-00659,CAM-21,PROD-038,20.83,C,38.6,0,1,2026-08-16 05:15:00+00:00,20.83,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28863,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00761 | 2026-08-26 18:25:00,VIA-00761 | 2026-08-26 22:25:00+00:00,2026-08-26 18:25:00,VIA-00761,ORD-2026-00954,CAM-24,PROD-015,3.77,C,,0,0,2026-08-26 22:25:00+00:00,3.77,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,IOT-NUL-002,1,1,1
28864,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00374 | 2026-08-05 05:31:00,VIA-00374 | 2026-08-05 09:31:00+00:00,2026-08-05 05:31:00,VIA-00374,ORD-2026-06903,CAM-10,PROD-028,20.95,C,34.5,0,0,2026-08-05 09:31:00+00:00,20.95,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28865,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01028 | 2026-08-14 01:36:00,VIA-01028 | 2026-08-14 05:36:00+00:00,2026-08-14 01:36:00,VIA-01028,ORD-2026-07477,CAM-15,PROD-034,4.93,C,79.0,0,0,2026-08-14 05:36:00+00:00,4.93,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28866,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01056 | 2026-08-16 01:22:00,VIA-01056 | 2026-08-16 05:22:00+00:00,2026-08-16 01:22:00,VIA-01056,ORD-2026-02364,CAM-28,PROD-008,-17.47,C,60.7,0,0,2026-08-16 05:22:00+00:00,-17.47,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28867,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00786 | 2026-08-12 16:33:00,VIA-00786 | 2026-08-12 20:33:00+00:00,2026-08-12 16:33:00,VIA-00786,ORD-2026-05280,CAM-13,PROD-040,21.28,C,39.7,0,0,2026-08-12 20:33:00+00:00,21.28,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28868,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00442 | 2026-08-15 17:31:00,VIA-00442 | 2026-08-15 21:31:00+00:00,2026-08-15 17:31:00,VIA-00442,ORD-2026-02381,CAM-24,PROD-059,20.77,C,47.2,0,0,2026-08-15 21:31:00+00:00,20.77,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28869,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00670 | 2026-08-28 12:01:00,VIA-00670 | 2026-08-28 16:01:00+00:00,2026-08-28 12:01:00,VIA-00670,ORD-2026-03021,CAM-08,PROD-041,-19.07,C,68.9,0,0,2026-08-28 16:01:00+00:00,-19.07,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28870,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00962 | 2026-08-08 22:43:00,VIA-00962 | 2026-08-09 02:43:00+00:00,2026-08-08 22:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.22,C,50.1,0,0,2026-08-09 02:43:00+00:00,18.22,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28871,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00694 | 2026-08-04 06:10:00,VIA-00694 | 2026-08-04 10:10:00+00:00,2026-08-04 06:10:00,VIA-00694,ORD-2026-00099,CAM-25,PROD-027,3.35,C,79.8,0,0,2026-08-04 10:10:00+00:00,3.35,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28872,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00185 | 2026-08-22 15:54:00,VIA-00185 | 2026-08-22 19:54:00+00:00,2026-08-22 15:54:00,VIA-00185,ORD-2026-00226,CAM-15,PROD-017,19.18,C,49.2,0,0,2026-08-22 19:54:00+00:00,19.18,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28873,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00445 | 2026-08-06 04:15:00,VIA-00445 | 2026-08-06 08:15:00+00:00,2026-08-06 04:15:00,VIA-00445,ORD-2026-03433,CAM-08,PROD-022,4.03,C,90.0,0,0,2026-08-06 08:15:00+00:00,4.03,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28874,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00188 | 2026-08-13 01:05:00,VIA-00188 | 2026-08-13 05:05:00+00:00,2026-08-13 01:05:00,VIA-00188,ORD-2026-00183,CAM-12,PROD-020,18.63,C,59.8,0,0,2026-08-13 05:05:00+00:00,18.63,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28875,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00989 | 2026-08-15 11:59:00,VIA-00989 | 2026-08-15 15:59:00+00:00,2026-08-15 11:59:00,VIA-00989,ORD-2026-01031,CAM-21,PROD-012,18.81,C,42.5,0,0,2026-08-15 15:59:00+00:00,18.81,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28876,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00371 | 2026-08-21 02:19:00,VIA-00371 | 2026-08-21 06:19:00+00:00,2026-08-21 02:19:00,VIA-00371,ORD-2026-05057,CAM-16,PROD-033,18.64,C,48.0,0,0,2026-08-21 06:19:00+00:00,18.64,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28877,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01088 | 2026-08-17 02:16:00,VIA-01088 | 2026-08-17 06:16:00+00:00,2026-08-17 02:16:00,VIA-01088,ORD-2026-05447,CAM-25,PROD-033,18.34,C,50.3,0,0,2026-08-17 06:16:00+00:00,18.34,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28878,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00307 | 2026-08-31 07:49:00,VIA-00307 | 2026-08-31 11:49:00+00:00,2026-08-31 07:49:00,VIA-00307,ORD-2026-04702,CAM-02,PROD-043,-18.14,C,75.9,0,0,2026-08-31 11:49:00+00:00,-18.14,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28879,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00841 | 2026-08-16 04:26:00,VIA-00841 | 2026-08-16 08:26:00+00:00,2026-08-16 04:26:00,VIA-00841,ORD-2026-03786,CAM-10,PROD-011,-17.95,C,61.3,0,0,2026-08-16 08:26:00+00:00,-17.95,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28880,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00622 | 2026-08-29 04:32:00,VIA-00622 | 2026-08-29 08:32:00+00:00,2026-08-29 04:32:00,VIA-00622,ORD-2026-02931,CAM-08,PROD-036,3.53,C,75.4,0,0,2026-08-29 08:32:00+00:00,3.53,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28881,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00467 | 2026-08-15 12:38:00,VIA-00467 | 2026-08-15 16:38:00+00:00,2026-08-15 12:38:00,VIA-00467,ORD-2026-07428,CAM-26,PROD-053,3.5,C,82.0,0,0,2026-08-15 16:38:00+00:00,3.5,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28882,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00518 | 2026-08-29 08:01:00,VIA-00518 | 2026-08-29 12:01:00+00:00,2026-08-29 08:01:00,VIA-00518,ORD-2026-06065,CAM-24,PROD-001,3.19,C,90.4,0,0,2026-08-29 12:01:00+00:00,3.19,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28883,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00453 | 2026-08-13 08:52:00,VIA-00453 | 2026-08-13 12:52:00+00:00,2026-08-13 08:52:00,VIA-00453,ORD-2026-06672,CAM-29,PROD-059,16.26,C,39.8,0,0,2026-08-13 12:52:00+00:00,16.26,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28884,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00300 | 2026-08-20 15:44:00,VIA-00300 | 2026-08-20 19:44:00+00:00,2026-08-20 15:44:00,VIA-00300,ORD-2026-07036,CAM-20,PROD-021,4.72,C,80.6,0,0,2026-08-20 19:44:00+00:00,4.72,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28885,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00705 | 2026-08-28 09:34:00,VIA-00705 | 2026-08-28 13:34:00+00:00,2026-08-28 09:34:00,VIA-00705,ORD-2026-00944,CAM-10,PROD-053,2.57,C,68.4,0,0,2026-08-28 13:34:00+00:00,2.57,True,2,no,si,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001,1,1,1
28886,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00693 | 2026-08-01 11:33:00,VIA-00693 | 2026-08-01 15:33:00+00:00,2026-08-01 11:33:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-18.88,C,67.9,0,0,2026-08-01 15:33:00+00:00,-18.88,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28887,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00903 | 2026-08-05 01:48:00,VIA-00903 | 2026-08-05 05:48:00+00:00,2026-08-05 01:48:00,VIA-00903,ORD-2026-05830,CAM-19,PROD-051,-17.92,C,69.9,0,0,2026-08-05 05:48:00+00:00,-17.92,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28888,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00573 | 2026-08-24 08:23:00,VIA-00573 | 2026-08-24 12:23:00+00:00,2026-08-24 08:23:00,VIA-00573,ORD-2026-03959,CAM-09,PROD-012,18.93,C,52.5,0,0,2026-08-24 12:23:00+00:00,18.93,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28889,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00164 | 2026-08-03 14:56:00,VIA-00164 | 2026-08-03 18:56:00+00:00,2026-08-03 14:56:00,VIA-00164,ORD-2026-03533,CAM-21,PROD-018,18.61,C,45.2,0,0,2026-08-03 18:56:00+00:00,18.61,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28890,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01184 | 2026-08-29 08:57:00,VIA-01184 | 2026-08-29 12:57:00+00:00,2026-08-29 08:57:00,VIA-01184,ORD-2026-01082,CAM-12,PROD-006,17.04,C,49.2,0,0,2026-08-29 12:57:00+00:00,17.04,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28891,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00328 | 2026-08-19 05:30:00,VIA-00328 | 2026-08-19 09:30:00+00:00,2026-08-19 05:30:00,VIA-00328,ORD-2026-00921,CAM-19,PROD-054,-17.98,C,67.9,0,0,2026-08-19 09:30:00+00:00,-17.98,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28892,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01026 | 2026-08-25 09:47:00,VIA-01026 | 2026-08-25 13:47:00+00:00,2026-08-25 09:47:00,VIA-01026,ORD-2026-00985,CAM-25,PROD-044,2.88,C,82.7,0,0,2026-08-25 13:47:00+00:00,2.88,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28893,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00190 | 2026-08-15 01:03:00,VIA-00190 | 2026-08-15 05:03:00+00:00,2026-08-15 01:03:00,VIA-00190,ORD-2026-07185,CAM-28,PROD-051,-18.74,C,80.6,0,0,2026-08-15 05:03:00+00:00,-18.74,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28894,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00718 | 2026-08-16 02:15:00,VIA-00718 | 2026-08-16 06:15:00+00:00,2026-08-16 02:15:00,VIA-00718,ORD-2026-00659,CAM-21,PROD-038,25.26,C,47.3,1,0,2026-08-16 06:15:00+00:00,25.26,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28895,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00068 | 2026-08-14 18:43:00,VIA-00068 | 2026-08-14 22:43:00+00:00,2026-08-14 18:43:00,VIA-00068,ORD-2026-06340,CAM-10,PROD-042,20.37,C,50.3,0,0,2026-08-14 22:43:00+00:00,20.37,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28896,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00121 | 2026-08-05 18:36:00,VIA-00121 | 2026-08-05 22:36:00+00:00,2026-08-05 18:36:00,VIA-00121,ORD-2026-06281,CAM-27,PROD-015,3.77,C,74.1,0,0,2026-08-05 22:36:00+00:00,3.77,True,2,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
28897,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00268 | 2026-08-14 15:35:00,VIA-00268 | 2026-08-14 19:35:00+00:00,2026-08-14 15:35:00,VIA-00268,ORD-2026-04761,CAM-19,PROD-022,3.49,C,90.9,0,0,2026-08-14 19:35:00+00:00,3.49,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
